,image_path,label
20333,dataset\raw-img\sheep\OIP-DPeHlqGIWwzKc2Q7_P95lAHaFU.jpeg,7
20334,dataset\raw-img\squirrel\OIP-Og7_7J0jJVPIWk5OSGKRrwEgDY.jpeg,9
20335,dataset\raw-img\spider\OIP-0XOymv2_1J7O4A7YiKIKtwAAAA.jpeg,8
20336,dataset\raw-img\spider\OIP--8CNJSaiNQEfqsZDtw-TvQAAAA.jpeg,8
20337,dataset\raw-img\dog\OIP-o9oVbgytoMrn7wAy_NBPqgHaEp.jpeg,4
20338,dataset\raw-img\sheep\OIP-G3otFkXaN7wMZhYeytBvDwHaEK.jpeg,7
20339,dataset\raw-img\spider\OIP-fWMj4yTvliusjHfDdH9XCwHaFj.jpeg,8
20340,dataset\raw-img\elephant\OIP-jij-D4652tLZbtR2CVbPTgHaE9.jpeg,5
20341,dataset\raw-img\spider\OIP-BzEQBok5KWzOIvZt0SWNdwHaJ4.jpeg,8
20342,dataset\raw-img\butterfly\OIP-bQyil4kMwQdasr_eHUcXEwHaFe.jpeg,0
20343,dataset\raw-img\spider\OIP-1Vdi0V3pmH2mzopxjE6blgEsDh.jpeg,8
20344,dataset\raw-img\dog\OIP-4-XF3bSb-k-6wZQOiby6XAHaE7.jpeg,4
20345,dataset\raw-img\chicken\OIP-hPPeN91guI9ITb4zLBGDpgHaFj.jpeg,2
20346,dataset\raw-img\chicken\OIP-3ocQGpNzHnXC5YaevlJejAHaG6.jpeg,2
20347,dataset\raw-img\butterfly\OIP-hsElADARgnEME8bxOLFI1AHaE7.jpeg,0
20348,dataset\raw-img\chicken\OIP-8LENM2t2uISaOnTxIqJEqgHaEK.jpeg,2
20349,dataset\raw-img\sheep\OIP-BxD1uFtPzrXk0pOcSbR9BwHaHa.jpeg,7
20350,dataset\raw-img\dog\OIP-9STZOtK1rq5XltY6yK0KRgHaFj.jpeg,4
20351,dataset\raw-img\dog\OIP-R0KyjMJZoKM6FKUnzcIuwQHaFj.jpeg,4
20352,dataset\raw-img\cow\OIP-1xfYXo9pVq3WF7QqHmolWAHaG3.jpeg,3
20353,dataset\raw-img\butterfly\OIP-B_Hd5aSAfAAeP_1acusU9gHaHV.jpeg,0
20354,dataset\raw-img\sheep\OIP-m6TPcjCpqkw4RwYuNsFobAHaFj.jpeg,7
20355,dataset\raw-img\chicken\OIP-Q0yxqVjCTsEXkusX-fdycQHaFj.jpeg,2
20356,dataset\raw-img\cow\OIP-MNTJybbmAWrOKkRsJGHM7gHaFb.jpeg,3
20357,dataset\raw-img\spider\OIP-svynPsFYWq_eXL1a1XZcDAHaFZ.jpeg,8
20358,dataset\raw-img\dog\OIP-BDtldHUuMEVTUKAwGKBdWQHaFo.jpeg,4
20359,dataset\raw-img\sheep\OIP-6kCdaJrRBqPufVXepLgiuwHaEK.jpeg,7
20360,dataset\raw-img\sheep\eb32b70c29f5013ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,7
20361,dataset\raw-img\sheep\OIP-ry4uN5lW44T2fOP10cjEoAHaE9.jpeg,7
20362,dataset\raw-img\chicken\315.jpeg,2
20363,dataset\raw-img\horse\OIP-OscfxJ_StU3CejUo-M_NzAHaFZ.jpeg,6
20364,dataset\raw-img\chicken\OIP-Ix0bSKILMvQSpd-TLJKmFwHaFx.jpeg,2
20365,dataset\raw-img\horse\OIP-oLOJOvPk66DFgqQ0gfTIGwHaHe.jpeg,6
20366,dataset\raw-img\spider\OIP-9jDN1x-_10MHfaLSM3eJsAHaJN.jpeg,8
20367,dataset\raw-img\spider\OIP-qA1n70Rf-Mlv8GAvMFjv3AHaE7.jpeg,8
20368,dataset\raw-img\chicken\OIP-nFz_XA2amd14CL3ondzHDwHaFj.jpeg,2
20369,dataset\raw-img\chicken\OIP-DRdS2ZAg4bK3A_IxtodcnAHaJA.jpeg,2
20370,dataset\raw-img\chicken\OIP-q9uKB5uOVghN89IR-uJmMAHaFj.jpeg,2
20371,dataset\raw-img\butterfly\OIP-1REZKqaKuAMdsOrdtwBc5AHaEK.jpeg,0
20372,dataset\raw-img\chicken\127.jpeg,2
20373,dataset\raw-img\spider\OIP-Tl9mIcVFNjrDFkhv0c0ALwHaL2.jpeg,8
20374,dataset\raw-img\elephant\OIP-CgswfW0hqcfFkK2PeIMzGgHaE6.jpeg,5
20375,dataset\raw-img\horse\OIP-KjqORg1TkQ-WH1jPMqUraQHaEK.jpeg,6
20376,dataset\raw-img\cow\OIP-9P9yTrfWTWb6ZjdF3s_NrQHaHa.jpeg,3
20377,dataset\raw-img\cat\1828.jpeg,1
20378,dataset\raw-img\cow\OIP-r7YsRNHaOkEEH39LWFNUZwHaFj.jpeg,3
20379,dataset\raw-img\chicken\1135.jpeg,2
20380,dataset\raw-img\butterfly\OIP-83wRsZ6W7tmwFzchPBUDfAHaLG.jpeg,0
20381,dataset\raw-img\horse\OIP-a2mZuWtJbYw7IFs1s8BkBgHaHP.jpeg,6
20382,dataset\raw-img\squirrel\OIP-4_dabJAGJvr1m93jOb9nLgHaFj.jpeg,9
20383,dataset\raw-img\sheep\eb31b9092bf61c22d2524518b7444f92e37fe5d404b0144390f8c078a0eabd_640.jpg,7
20384,dataset\raw-img\chicken\OIP-BFlidCCp3Lb07XcBUrwuzgHaFj.jpeg,2
20385,dataset\raw-img\dog\OIP-FfUhWTKwhvpAkEnO5RmMIwHaGs.jpeg,4
20386,dataset\raw-img\dog\OIP-CRlgwzmOMHcNEJk5vxkI6QHaE7.jpeg,4
20387,dataset\raw-img\dog\OIP-CF0uAtdLsoQhiYRfQBDuTAHaFW.jpeg,4
20388,dataset\raw-img\butterfly\ea37b00e2bf0073ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,0
20389,dataset\raw-img\sheep\e836b1092ef6093ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,7
20390,dataset\raw-img\butterfly\ea37b40d2bfd073ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,0
20391,dataset\raw-img\cat\11.jpeg,1
20392,dataset\raw-img\squirrel\OIP-KJbsVy1dSXaKIZz030DhowHaE8.jpeg,9
20393,dataset\raw-img\chicken\OIP-AsJxLRsjZPbiXSAWsCZYegHaFc.jpeg,2
20394,dataset\raw-img\horse\OIP-I40cvN1aNywPP-6hk143BwDhEs.jpeg,6
20395,dataset\raw-img\spider\OIP--z7HfLHPexGr2iWx-boH-gHaHa.jpeg,8
20396,dataset\raw-img\horse\OIP-aKk4U-Hr2EzpMxSGjBEkiQHaLL.jpeg,6
20397,dataset\raw-img\spider\OIP-TgXxCOAUvdk-lA0O-llkdgHaD8.jpeg,8
20398,dataset\raw-img\chicken\OIP-a6-RGLrzpkRU774xRfXarwHaJ8.jpeg,2
20399,dataset\raw-img\chicken\982.jpeg,2
20400,dataset\raw-img\spider\OIP-NAGGGb3SK4b5YyDzce40ewHaFy.jpeg,8
20401,dataset\raw-img\spider\eb34b80f2ef2023ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb3b9_640.jpg,8
20402,dataset\raw-img\squirrel\OIP-73AI_T8SaqedNSNXMk5m9QHaHa.jpeg,9
20403,dataset\raw-img\elephant\OIP-4N-4UIfoGva4D0iQ6IjZ1wHaEo.jpeg,5
20404,dataset\raw-img\dog\OIP-nx0FoxEwecISiyXgwBHeJgHaLH.jpeg,4
20405,dataset\raw-img\sheep\eb33b00f29f0003ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,7
20406,dataset\raw-img\spider\OIP-2KK-nnJRcSuKfXMCQCKjJgHaE7.jpeg,8
20407,dataset\raw-img\dog\OIP-bK27IKge1AKDTaCM2DBKJwHaK3.jpeg,4
20408,dataset\raw-img\dog\OIP-s4-LCdt1f3sKg92IJw7kqwHaE7.jpeg,4
20409,dataset\raw-img\spider\OIP-mFdwmyOOuat3cvm6lEG9TwHaHQ.jpeg,8
20410,dataset\raw-img\squirrel\OIP-cCBThtJCH32nEM_dRnxa1gHaE9.jpeg,9
20411,dataset\raw-img\chicken\OIP-HfEu-l88DX0KRYDzv4obWwHaEo.jpeg,2
20412,dataset\raw-img\spider\OIP-t1tGAHuEUf0grqKViMWHzgHaGS.jpeg,8
20413,dataset\raw-img\spider\OIP-lBHJA0ebAMuMaK3nUt7cBgHaEM.jpeg,8
20414,dataset\raw-img\sheep\e831b30c2ef7063ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,7
20415,dataset\raw-img\chicken\OIP-2vJVf6lOOavv8vWXiqA8qQHaGp.jpeg,2
20416,dataset\raw-img\cow\OIP-kBepjvfKwi6Tlq_lYfd58wHaEI.jpeg,3
20417,dataset\raw-img\horse\OIP-i-P9skjtd9kWuZrKpDp0dQHaE4.jpeg,6
20418,dataset\raw-img\cat\333.jpeg,1
20419,dataset\raw-img\dog\OIP-77d2UtKp01eFSLGdAvFoFQHaFj.jpeg,4
20420,dataset\raw-img\dog\OIP-htEy245g39Q1UU5we7oW2QHaDt.jpeg,4
20421,dataset\raw-img\dog\OIP-6fclz7wTCmEYt7I8U44duQHaE_.jpeg,4
20422,dataset\raw-img\chicken\OIP-2T2Diusj24nm1vBoKmHVhgHaHn.jpeg,2
20423,dataset\raw-img\spider\OIP-PAF698yO9AWmUISBmI5B5wHaFc.jpeg,8
20424,dataset\raw-img\sheep\OIP-Qe_qREKFRoEErjb1xWVWwwHaE8.jpeg,7
20425,dataset\raw-img\squirrel\OIP-ob0dU17LUS_JlRWliIR3UAHaFj.jpeg,9
20426,dataset\raw-img\spider\OIP-qJJk3mcs4KLzNsNu3cWAtwHaFj.jpeg,8
20427,dataset\raw-img\chicken\OIP-CLFdvDJheCKC8cORw7zowAHaJ4.jpeg,2
20428,dataset\raw-img\squirrel\OIP-e6VoWq3Lbulj13C_OObg9AHaFj.jpeg,9
20429,dataset\raw-img\sheep\OIP-MLf4iG7KACpCB3MVp9qesQHaFj.jpeg,7
20430,dataset\raw-img\horse\OIP-FfLuf_Rks38Izdmz7OgrjQHaFj.jpeg,6
20431,dataset\raw-img\spider\ea34b40b2afd023ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb5b1_640.jpg,8
20432,dataset\raw-img\elephant\OIP-7vZffpYpBvyx7mt9KAC_kwHaE6.jpeg,5
20433,dataset\raw-img\spider\OIP-1hwLIOAyHNlNn9e7OZsJ1wHaFf.jpeg,8
20434,dataset\raw-img\elephant\OIP-DtK7aNybKX3Pw8omR1OUpQHaE4.jpeg,5
20435,dataset\raw-img\butterfly\OIP-Q5NhVX6YpGK836e1JaS2lQHaEo.jpeg,0
20436,dataset\raw-img\horse\OIP--OJAKHcioJK-oWA5PRFG8AHaE6.jpeg,6
20437,dataset\raw-img\spider\OIP-K5iwVYRI9y7BcZ9aKA1VDAHaE6.jpeg,8
20438,dataset\raw-img\chicken\OIP-aowjpdYwA9_bp2bgy1XS6wHaFo.jpeg,2
20439,dataset\raw-img\horse\OIP-2mLzca_EFCpApzSmMbH5gAHaFi.jpeg,6
20440,dataset\raw-img\cow\OIP-fY0sQwbB2-arG7DU1cP-3wAAAA.jpeg,3
20441,dataset\raw-img\cat\1586.jpeg,1
20442,dataset\raw-img\chicken\669.jpeg,2
20443,dataset\raw-img\chicken\OIP-15FXhhL_Y6L0HloC9_8XNgHaHa.jpeg,2
20444,dataset\raw-img\sheep\ea34b10b2df2093ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,7
20445,dataset\raw-img\cat\1702.jpeg,1
20446,dataset\raw-img\spider\OIP-gzQrIreBvD6cqySz5t2FawHaHX.jpeg,8
20447,dataset\raw-img\cat\1612.jpeg,1
20448,dataset\raw-img\cow\OIP-lg06gAExMbKuoLrV41YW4wHaE7.jpeg,3
20449,dataset\raw-img\squirrel\OIP-B0m3jGR-4NW2k7RzbJxJaQAAAA.jpeg,9
20450,dataset\raw-img\dog\OIP-G9r11Asjm7COUrgd1gfK_gHaE8.jpeg,4
20451,dataset\raw-img\spider\OIP-keO1R502gErQBSqQp35YLAHaFt.jpeg,8
20452,dataset\raw-img\butterfly\OIP-pu2IHp2sO3iXQsSVd8XlRQHaEi.jpeg,0
20453,dataset\raw-img\cow\OIP-OTWZnNVqR7oCw_X3pgyYkQHaKB.jpeg,3
20454,dataset\raw-img\dog\OIP-42pHSbu0DQZ803bCEVlPSwHaHa.jpeg,4
20455,dataset\raw-img\chicken\602.jpeg,2
20456,dataset\raw-img\horse\OIP-SWbjV7077o6j5g1XnCgLogHaH0.jpeg,6
20457,dataset\raw-img\cow\OIP-OYSl6ioWRMxp1K9EuOFlvAHaLG.jpeg,3
20458,dataset\raw-img\sheep\OIP-o75uPciutOL8V9T6I5W-DwHaFj.jpeg,7
20459,dataset\raw-img\spider\OIP-N9pNu0AMQ6deVjo_dPzjJAHaGV.jpeg,8
20460,dataset\raw-img\horse\OIP--Xf0qbc8IfvsFJWyF34-BgHaFm.jpeg,6
20461,dataset\raw-img\butterfly\OIP-fFvTkX3z7AXrK8pXBForNQHaEo.jpeg,0
20462,dataset\raw-img\chicken\OIP-2jhd41ltLiujoMaq33XwPwHaHa.jpeg,2
20463,dataset\raw-img\dog\OIP-mwrCt0fwWG7LZ_0fQBEVpgHaGU.jpeg,4
20464,dataset\raw-img\spider\OIP-Ml7Od1dGkqkJgXpJDpC0dQHaFj.jpeg,8
20465,dataset\raw-img\elephant\e83cb00a2ef1083ed1584d05fb1d4e9fe777ead218ac104497f5c978a4eebdbd_640.jpg,5
20466,dataset\raw-img\dog\OIP-dYm0rjWU5fDgS0qJVRFS6wHaEo.jpeg,4
20467,dataset\raw-img\sheep\OIP-039h4bXkeCEN0yPj7n6JSAHaEK.jpeg,7
20468,dataset\raw-img\butterfly\OIP-LfpK1w9vLOv2HsjPC4ZxmQHaET.jpeg,0
20469,dataset\raw-img\cat\1687.jpeg,1
20470,dataset\raw-img\horse\OIP-nZSmIm9j5X7f-ZUU6udF7AHaFj.jpeg,6
20471,dataset\raw-img\dog\OIP-aANMGyff7LzXwvzPnzJvRQHaHq.jpeg,4
20472,dataset\raw-img\butterfly\ea37b40e21f1003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0
20473,dataset\raw-img\cow\OIP-GBK8zXRni70Nb4eH6go9AgHaFj.jpeg,3
20474,dataset\raw-img\cat\75.jpeg,1
20475,dataset\raw-img\dog\OIP-rSiNn_KvPFH0qpYsvhCWewHaFZ.jpeg,4
20476,dataset\raw-img\spider\OIP-mYNemKPJrdJlwByjF3iZ8gEgDY.jpeg,8
20477,dataset\raw-img\spider\OIP-9dWF8Tkm7n2L-AlSWKA4cgHaE7.jpeg,8
20478,dataset\raw-img\spider\OIP-NjtO4MN4R2W0VSOFfFKvOQHaGy.jpeg,8
20479,dataset\raw-img\dog\OIP-Mcbkil5Oo0x6oHa_RUHEEQHaFj.jpeg,4
20480,dataset\raw-img\spider\OIP-5bcrGTwCT0hf3_aVqUgvLgHaEx.jpeg,8
20481,dataset\raw-img\dog\OIP-969vk79DHhyBA_tDdyJllAHaEz.jpeg,4
20482,dataset\raw-img\cow\OIP-qKP99GUPYdDjJEpRIaIp_gHaKD.jpeg,3
20483,dataset\raw-img\chicken\OIP-HaPwQ_WGDK3U9Giy_as3_wHaFj.jpeg,2
20484,dataset\raw-img\cow\OIP-adgwD_2rfV5iGnSvMqyQPQAAAA.jpeg,3
20485,dataset\raw-img\spider\OIP-7lsR0LT3HiB8D9fq8dqCXQAAAA.jpeg,8
20486,dataset\raw-img\spider\OIP-k2Hocd6YoRbK0JRDTg5doQHaFO.jpeg,8
20487,dataset\raw-img\dog\OIP-CZvodHugfKp2SgSAy_28bQHaFH.jpeg,4
20488,dataset\raw-img\spider\OIP-MoHsdM75gQrv0NYl1aifewAAAA.jpeg,8
20489,dataset\raw-img\dog\OIP-L-ygmvtQbfsac_7jLFyAagHaHh.jpeg,4
20490,dataset\raw-img\dog\OIP-mrKyPYWVl9Psf8Dc_2f_NwHaFN.jpeg,4
20491,dataset\raw-img\squirrel\OIP-CvvSt0EocXtpI_2wkrk3UQHaE8.jpeg,9
20492,dataset\raw-img\cat\ea34b80620f5013ed1584d05fb1d4e9fe777ead218ac104497f5c978a7ebb0bb_640.jpg,1
20493,dataset\raw-img\dog\OIP-aE3ybs-PiEP5HDOycHpKBAHaE8.jpeg,4
20494,dataset\raw-img\squirrel\OIP-aPhciJygKSWh9seAv8JvOgHaFj.jpeg,9
20495,dataset\raw-img\spider\OIP-5h-XimZ8ZrJB23SCZKZp_gHaFS.jpeg,8
20496,dataset\raw-img\elephant\OIP-2ruOSDIBcVIAMULdO9DDgAHaK3.jpeg,5
20497,dataset\raw-img\chicken\OIP-DsgommZ5B3A_FbnhGfqJNAHaFj.jpeg,2
20498,dataset\raw-img\sheep\ea36b40728f0043ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,7
20499,dataset\raw-img\butterfly\ea37b60d2bf7043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0
20500,dataset\raw-img\cow\OIP-pbOrf3-ajjPFchdhFSownwHaFj.jpeg,3
20501,dataset\raw-img\spider\OIP-HiCE3XtjLYBbA-VJu8bQ8QHaFR.jpeg,8
20502,dataset\raw-img\cat\1698.jpeg,1
20503,dataset\raw-img\chicken\OIP-9QqL5bYHJfp7jYkvv5Vn9gHaEU.jpeg,2
20504,dataset\raw-img\dog\OIP-dDzakgRrw9j2XPhp30CxxwHaH8.jpeg,4
20505,dataset\raw-img\chicken\1197.jpeg,2
20506,dataset\raw-img\horse\OIP-4YkBHKLaXLg1zwXjmEXyXAHaFj.jpeg,6
20507,dataset\raw-img\cow\OIP-KQtx7G81BdWFgrOl37KOmAHaFj.jpeg,3
20508,dataset\raw-img\horse\OIP-GnBxEvC02dbYQWnim99iFQHaHa.jpeg,6
20509,dataset\raw-img\horse\OIP-TPHs-9GeaAaVnu96BnNOkwHaEi.jpeg,6
20510,dataset\raw-img\spider\OIP-JBjbLvGAV36LXJyxiwzxBAHaFj.jpeg,8
20511,dataset\raw-img\spider\OIP-i1iol0YGpHon1ESHi88E3wAAAA.jpeg,8
20512,dataset\raw-img\dog\OIP-tIqZV6bAV5J_l9x_PUz8awHaLA.jpeg,4
20513,dataset\raw-img\sheep\eb31b40c2bf4003ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,7
20514,dataset\raw-img\dog\OIP-axCYDiboYvpLzsDwLVwwsAHaFj.jpeg,4
20515,dataset\raw-img\elephant\OIP-1TODjko3QXADxLnPR6viRgHaEK.jpeg,5
20516,dataset\raw-img\horse\OIP-N7dSpGEf_7oUVrjsLUR-jwHaE7.jpeg,6
20517,dataset\raw-img\chicken\OIP-eSdlevtlho3NoJsUddTHygHaHf.jpeg,2
20518,dataset\raw-img\butterfly\ec36b40a29e90021d85a5854ee454296eb70e3c818b413449df6c87ca3ed_640.jpg,0
20519,dataset\raw-img\cow\OIP-8bdcSH4P9fjYo4Hh_wQveAHaFj.jpeg,3
20520,dataset\raw-img\butterfly\OIP-gqhQ97VAAqXWDlx74cIjGAHaHa.jpeg,0
20521,dataset\raw-img\dog\OIP-FjOe1BNYJQ753GUMJtUh2AHaE1.jpeg,4
20522,dataset\raw-img\butterfly\OIP--uyxspAMAoa6IkxtgJWdYAHaE7.jpeg,0
20523,dataset\raw-img\horse\OIP-RSi2mAr5BzIm3vYsRiuevAHaFj.jpeg,6
20524,dataset\raw-img\cow\OIP-qFAO3JnVwNquxoqRpP7R1AHaFU.jpeg,3
20525,dataset\raw-img\butterfly\OIP-lI4YV_LiPSK7JLSZwrUw0gHaE8.jpeg,0
20526,dataset\raw-img\elephant\ea36b20a2cf4083ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,5
20527,dataset\raw-img\dog\OIP-JwNIDZ12IYgkm72snG-YsgDhEs.jpeg,4
20528,dataset\raw-img\spider\OIP-ryUdx9NtdCj3pdQDGUbHgQHaHJ.jpeg,8
20529,dataset\raw-img\butterfly\ea36b50828fd013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
20530,dataset\raw-img\dog\OIP-mB7C-lv4Gu3sgEfWBR_w4AHaEc.jpeg,4
20531,dataset\raw-img\elephant\eb3cb60a2efc033ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,5
20532,dataset\raw-img\chicken\OIP-Px1NCQeCcr1giQ8Jq9b9swHaGh.jpeg,2
20533,dataset\raw-img\sheep\OIP-KZWaH8GKzIZGW1_QBOpbogHaFj.jpeg,7
20534,dataset\raw-img\spider\OIP-DZtR5tRllrzpOf7uUYhmngHaH_.jpeg,8
20535,dataset\raw-img\spider\OIP--h6vVDEsLvDub5kYptzR0wHaIF.jpeg,8
20536,dataset\raw-img\squirrel\OIP-T59kkY--ICInejt9Xfe3jQHaJC.jpeg,9
20537,dataset\raw-img\spider\OIP-9d2vZOwOC2n5aaernNPDHgHaE8.jpeg,8
20538,dataset\raw-img\dog\OIP-8E-TG6ZprHKku3tvWbQHtAHaEK.jpeg,4
20539,dataset\raw-img\elephant\OIP-99tNzeX4-NcRAGN-U1H-IwHaE8.jpeg,5
20540,dataset\raw-img\dog\OIP-7EnVOsb9SAmOY--OUq1_AQHaFj.jpeg,4
20541,dataset\raw-img\horse\OIP-liahukzVYjftmYw_urbtBQHaJ4.jpeg,6
20542,dataset\raw-img\butterfly\OIP-gTva9H4uFEou3n3aXwcoxAHaE-.jpeg,0
20543,dataset\raw-img\butterfly\ea37b80d21f3013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0
20544,dataset\raw-img\spider\OIP-GZTtuZOiyp2zeIIQ6C2VDwHaF9.jpeg,8
20545,dataset\raw-img\horse\OIP-2mFUQLyl5gRz9P6FUq_-9AHaF0.jpeg,6
20546,dataset\raw-img\cat\1779.jpeg,1
20547,dataset\raw-img\chicken\OIP-aCfZxK6AirygwgJZgTz8VAAAAA.jpeg,2
20548,dataset\raw-img\spider\OIP-3vXaFI8TuzIGFA5jstqIawHaE8.jpeg,8
20549,dataset\raw-img\cat\1834.jpeg,1
20550,dataset\raw-img\butterfly\OIP-HXP6XEEKol8TJ6V8SceGggHaJ6.jpeg,0
20551,dataset\raw-img\horse\OIP-6rXsMYN62notR6Lxt8IQtAHaHE.jpeg,6
20552,dataset\raw-img\sheep\OIP-Mp6o7QMWAIOXwtnWMcPXHQHaE8.jpeg,7
20553,dataset\raw-img\dog\OIP-3w9-t6WmPiBxSTo_yoEFZAHaHm.jpeg,4
20554,dataset\raw-img\horse\OIP-gSV06Y0yAYKGnEQWLDtZigHaGH.jpeg,6
20555,dataset\raw-img\dog\OIP-6xEXC8QoFP3T8YKPIlfhMQHaEJ.jpeg,4
20556,dataset\raw-img\cat\514.jpeg,1
20557,dataset\raw-img\butterfly\OIP-rjuF0Nxj3brRg9J_BVjT7AHaFj.jpeg,0
20558,dataset\raw-img\spider\OIP-9st63KEyyL2L8G9qSqHjbQHaFf.jpeg,8
20559,dataset\raw-img\horse\OIP-izGTtGE2Z8XH5Noh4jEjSwHaFw.jpeg,6
20560,dataset\raw-img\horse\OIP-F4FMS3wTPPBwT56nDSIHVQHaLH.jpeg,6
20561,dataset\raw-img\dog\OIP-sCi--0b-sI9vKYlkqUkrpgHaFj.jpeg,4
20562,dataset\raw-img\cow\OIP-RAgGJJf42cHg0DXIC5BV3QHaFj.jpeg,3
20563,dataset\raw-img\squirrel\OIP-IlJspWP4A7wkHqX1JSenigHaE8.jpeg,9
20564,dataset\raw-img\chicken\915.jpeg,2
20565,dataset\raw-img\chicken\OIP-431qqphfHQZNiKI086mR5QHaG6.jpeg,2
20566,dataset\raw-img\squirrel\OIP-d6FQ9oA9k0E8bVo_vUCaSAHaHa.jpeg,9
20567,dataset\raw-img\dog\OIP-6mSu3p99rTygUcP-WxcvpQHaGE.jpeg,4
20568,dataset\raw-img\squirrel\OIP-5NcDITbYKPwinIWEyVPWdAHaFj.jpeg,9
20569,dataset\raw-img\cat\137.jpeg,1
20570,dataset\raw-img\squirrel\OIP-OOEbUj8Ivv7KpMvw3CMOBAHaFj.jpeg,9
20571,dataset\raw-img\dog\OIP-lEEUajFQFdMR3xULjr6OswHaJ7.jpeg,4
20572,dataset\raw-img\dog\OIP-Fz6kwHTCkGNotjuv2cNtWAHaFj.jpeg,4
20573,dataset\raw-img\chicken\OIP-EQx4qjz6pZpxh6lbg_aFHwHaE5.jpeg,2
20574,dataset\raw-img\spider\OIP-HzIuRokOS2GmKzj33Cbs_wHaFj.jpeg,8
20575,dataset\raw-img\cow\OIP-B958lGLBSruNFhA48hrZgwHaFy.jpeg,3
20576,dataset\raw-img\dog\OIP-oy9iGVcufC5b8Cr2Y9ykHAHaLE.jpeg,4
20577,dataset\raw-img\dog\OIP-E1rx2zUiduvTJT5wa0ZSiQAAAA.jpeg,4
20578,dataset\raw-img\squirrel\OIP-Sp3JRwGxRcf15gEZWm7M0wHaFJ.jpeg,9
20579,dataset\raw-img\elephant\OIP-NEd2xhKxFC0j_-qjmfvXxQHaEK.jpeg,5
20580,dataset\raw-img\dog\OIP-BcoE954H0AmCCcgOezYExAHaE_.jpeg,4
20581,dataset\raw-img\cat\916.jpeg,1
20582,dataset\raw-img\cat\779.jpeg,1
20583,dataset\raw-img\cow\OIP-Qy620GCqLQ1_mM9kG4qD_AHaE6.jpeg,3
20584,dataset\raw-img\squirrel\OIP-GV6axKmwE88WjjkZKJFNsAHaEK.jpeg,9
20585,dataset\raw-img\butterfly\OIP-9yM2VXaq5LgoBElWGH7fMgHaGK.jpeg,0
20586,dataset\raw-img\horse\OIP-jdO7QaRkH8dUnVXGC3DtoQHaE_.jpeg,6
20587,dataset\raw-img\chicken\OIP-1TpqofQVnnF6dVAm1wHCtQHaFj.jpeg,2
20588,dataset\raw-img\dog\OIP-0vt72fUZV0EO4ylG-OCrZQHaEK.jpeg,4
20589,dataset\raw-img\cat\234.jpeg,1
20590,dataset\raw-img\dog\OIP-bw47xhAen0UiLtONf9biCQAAAA.jpeg,4
20591,dataset\raw-img\sheep\OIP-CG9ScW1Jh33Bg0uif6-XNwHaHa.jpeg,7
20592,dataset\raw-img\squirrel\OIP-2LuphON3Pki_UkxF105hVwHaE7.jpeg,9
20593,dataset\raw-img\horse\OIP-aHDQUoNxr5VoUH_vAo5LKQHaGi.jpeg,6
20594,dataset\raw-img\butterfly\OIP-Gc82ZLFft7oGOpPlbziNTwHaEK.jpeg,0
20595,dataset\raw-img\squirrel\OIP-H3O5H2otuRVKXjn4TYU-1AHaFg.jpeg,9
20596,dataset\raw-img\butterfly\ea36b4092dfc003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0
20597,dataset\raw-img\dog\OIP-eKkRNhQ9X79TvamX7FDl2AHaFj.jpeg,4
20598,dataset\raw-img\cat\1912.jpeg,1
20599,dataset\raw-img\spider\OIP-gA29-BjLJAmA3C3sS6ct9wAAAA.jpeg,8
20600,dataset\raw-img\spider\OIP-P3gSEkn73iN7Kkt_TItUiAHaEu.jpeg,8
20601,dataset\raw-img\cat\719.jpeg,1
20602,dataset\raw-img\cow\OIP-DCQ4R6GdlH1QaPMa_mE3DAHaFL.jpeg,3
20603,dataset\raw-img\horse\OIP-Lx06yd0s-MnKsWrkF9W6cwHaE7.jpeg,6
20604,dataset\raw-img\dog\OIP-RcCjcytdqqrAzZggEAqlLAHaDe.jpeg,4
20605,dataset\raw-img\elephant\OIP-RdNc5eX3ATmTo5Ssb8YvvwHaGB.jpeg,5
